date,Price,volume,mktcap,avg_blk_size,no trnsactions,mempoolsize,mempoolcount,cost per trnsaction,difficulty,trnsct_vol,hash rate,miner rev,orph block,trnsction per blk,n_transction,n_uni_addres,trnsct_fee,gold
8/30/2016,578.616575,13006720.3398,9173160323.2500,0.784125576,254486,6661799,8163,4.847359971,220755908330.0000,153077158.7,1810682.895,1194622.055,1,1542.339394,254486,419511,39542.12454,1318.85
9/1/2016,572.818375,15333990.4956,9065313400.0000,0.84624166,238207,1497636,1980,4.38524805,220755908330.0000,160610637.8,1547310.837,1008150,1,1689.411348,238207,384065,36446.78214,1305.7
9/3/2016,600.8860875,15043105.5666,9658268480.0000,0.769942183,182204,1542125,2460,5.439090822,220755908330.0000,106852789.6,1382703.301,959616,0,1446.063492,182204,358536,31408.10407,1311.5
9/5/2016,608.10975,22587938.8404,9709692792.2500,0.880298857,227683,1363191,1706,4.876329527,220755908330.0000,159238902.6,1536337.002,1072259.87,0,1626.307143,227683,422792,38609.83577,1328.3
9/7/2016,614.4637625,14155539.5927,9819424903.7500,0.809331836,250809,2733341,2685,4.847766577,220755908330.0000,143426494.4,1668023.03,1177623.3,0,1650.059211,250809,400704,39478.48749,1348.75
9/9/2016,625.0709,21304907.4826,9943784235.0000,0.81432851,222094,6279380,8561,5.226068019,220755908330.0000,149137276.2,1569258.509,1120494.375,1,1553.104895,222094,379259,40183.9757,1335.65
9/11/2016,608.15855,13826608.2876,9682890146.8750,0.591717,180391,2682531,2213,7.095467756,220755908330.0000,99918473.19,1799709.059,1251012.5,0,1099.945122,180391,373779,28946.02405,1335.65
9/13/2016,610.928125,24913919.8681,9743639430.0000,0.781709458,241215,1652751,2753,5.455168,225832872179.0000,145930431.2,1863551.353,1275111.84,1,1453.10241,241215,404798,41984.34911,1328.5
9/15/2016,610.386125,15168677.6801,9723634531.8750,0.752978812,233488,3037423,4082,5.206461443,225832872179.0000,123313922.9,1728836.797,1179081.75,0,1516.155844,233488,397310,36564.51935,1320.1
9/17/2016,608.006875,12836700.3452,9658620486.1250,0.754383939,215529,11591461,13025,5.912943492,225832872179.0000,92793982.27,1829872.714,1239350.125,0,1322.263804,215529,376568,35060.67287,1314.25
9/19/2016,610.1965,9289978.5637,9679951822.5000,0.835041233,223540,1724989,2515,4.713069626,225832872179.0000,134760154.4,1493086.325,1013869.98,0,1680.75188,223540,399754,40299.0843,1315.05
9/21/2016,598.884875,13349846.1245,9500151312.7500,0.711351795,239216,4594814,4558,5.349644374,225832872179.0000,152507128.5,1863551.353,1241468.76,0,1441.060241,239216,408180,38849.77858,1319.6
9/23/2016,604.2225,12923838.3341,9592952323.5000,0.805261051,223187,4388156,7785,4.760949428,225832872179.0000,144015257.5,1526764.964,1027531.44,0,1641.080882,223187,389323,36258.01994,1335.9
9/25/2016,601.7472375,6905876.2885,9541084296.2500,0.571385484,197298,1600844,2519,7.226087764,234688749067.9780,153681855.5,2230413.265,1395674.25,1,1060.741935,197298,374974,30018.41361,1335.9
9/27/2016,605.9622125,14621404.8975,9602149537.5000,0.76222971,243008,5441035,6370,5.408639784,241227200229.0000,147525117.8,2026558.289,1276511.73,2,1437.91716,243008,425011,38434.98673,1335.85
9/29/2016,606.36375,9494530.3234,9631379511.0000,0.832816378,242730,2179540,2736,4.631343625,241227200229.0000,154115925.8,1714780.091,1083864.36,0,1697.412587,242730,440834,41513.0382,1320.85
10/1/2016,614.8238,12885196.8876,9767249440.0000,0.711277045,213930,2600056,3656,5.801898237,241227200229.0000,103778194.3,1882660.659,1205132,0,1362.611465,213930,391458,36068.08975,1327.9
10/3/2016,611.8511,9087020.0250,9750081669.0000,0.86543352,260813,2869063,4268,4.642438898,241227200229.0000,153303975.3,1822703.313,1164434,1,1715.875,260813,469732,46374.41622,1318.65
10/5/2016,612.3522875,12709516.1755,9762755868.7500,0.788912036,266811,2553204,3073,4.967302041,241227200229.0000,149242509.6,2002575.351,1281294.75,0,1597.670659,266811,470499,44649.57488,1274
10/7/2016,617.21035,10859575.0873,9867115218.8750,0.868402063,268419,2521212,3210,4.325063153,241227200229.0000,143894359.7,1726771.56,1116457.91,1,1864.020833,268419,471181,45091.12639,1255
10/9/2016,615.65675,7779460.1989,9802318240.0000,0.68225275,210548,2282887,4105,6.018760605,258522748404.0000,118494680.5,2056197.685,1232591.36,0,1315.925,210548,410522,35878.00796,1255
10/11/2016,639.30995,13372142.5334,10207866900.7500,0.923088669,263565,14731054,22394,4.422202597,258522748404.0000,194960089.5,1786321.738,1114413.27,0,1896.151079,263565,444786,51765.57745,1256.4
10/13/2016,635.9650875,14634705.6096,10152546965.6250,0.912039688,229703,4567586,8309,4.626146087,258522748404.0000,165694238.8,1644958.148,1020493.41,0,1794.554688,229703,400731,42783.63472,1258
10/15/2016,637.9498571,12472092.7624,10189651485.0000,0.781651549,210448,7178962,9615,5.584892076,258522748404.0000,129633563.7,1824875.445,1135929.6,0,1482.028169,210448,384627,40039.36755,1256.15
10/17/2016,638.1833875,6985758.7482,10182607559.2500,0.929673328,237232,1943207,2710,4.404028231,258522748404.0000,162800543.7,1606404.441,1001040.495,0,1897.856,237232,435282,46292.0504,1252.7
10/19/2016,629.253675,14579936.5177,10065628111.2500,0.808916111,201025,8872615,10964,5.14620893,258522748404.0000,154515407.9,1619255.677,998480.55,1,1595.436508,201025,406991,39825.40006,1269.75
10/21/2016,631.9242125,12216884.5043,10128718512.0000,0.791085921,265355,7811350,9564,5.090640416,258522748404.0000,158295045,2107602.627,1302488,0,1618.018293,265355,453739,48338.88759,1263.95
10/23/2016,653.0028625,22686988.3446,10504485907.7500,0.792336896,191578,5052260,2874,6.421773307,253618246641.0000,104494840.8,1815470.125,1186462.78,0,1330.402778,191578,376683,44466.48652,1263.95
10/25/2016,655.31995,17690445.8704,10491018708.6250,0.943928338,237030,10923169,19313,5.096787011,253618246641.0000,195708742.5,1752432.968,1158039.295,0,1705.251799,237030,432977,65181.30024,1269.3
10/27/2016,682.2239625,32748237.8961,10933937742.5000,0.977625673,326388,28559377.33,51074.33333,4.48559129,253618246641.0000,283234072.6,2042403.891,1402328.4,0,2014.740741,326388,457806,76108.16999,1269.3
10/29/2016,714.89545,22221917.8414,11433877548.0000,0.773039705,229689,3077907.5,5254,6.038766701,253618246641.0000,167480078,1878507.282,1338194.475,0,1541.536913,229689,416457,52426.6597,1265.9
10/31/2016,702.0015125,21222263.7923,11251559127.3750,0.810984272,241778,2229588.25,2718.75,5.580230441,253618246641.0000,207351752.7,1853292.419,1298202.255,0,1644.748299,241778,458880,53794.58056,1274.2
11/2/2016,733.336125,41882993.0835,11811455982.0000,0.903709075,268418,4117593.25,3357,4.801862916,253618246641.0000,169116165.3,1676788.379,1230807.015,0,2018.180451,268418,461830,58839.31523,1295.85
11/4/2016,703.6940875,56296677.0219,11304928421.8750,0.956108198,248043,3682073,6503.5,4.379595316,253618246641.0000,198460199.9,1462462.045,1036526.64,0,2138.301724,248043,453192,59713.46089,1301.7
11/6/2016,712.00325,14017411.0236,11416026125.0000,0.732524688,228420,9079685,19556.5,6.248542992,254620187304.0000,169183042.9,1949214.677,1379564,1,1483.246753,228420,429823,51302.19032,1301.7
11/8/2016,708.974875,13568019.0808,11371555020.0000,0.866265941,296060,5518757.75,7008.5,5.293851026,254620187304.0000,209569075.1,2139073.25,1507321.2,0,1751.83432,296060,503015,63535.53487,1284
11/10/2016,713.690125,40308934.7444,11422773691.8750,0.804537113,271374,6318530.25,7634.5,5.748729436,254620187304.0000,187613066,2126416.012,1501227,0,1615.321429,271374,474281,58828.70198,1280.9
11/12/2016,703.718,14008613.8917,11243845495.5000,0.710403196,228886,1658036.75,1943,6.656963413,254620187304.0000,119400679.1,2126416.012,1478735.98,0,1362.416667,228886,450559,46356.7277,1255.65
11/14/2016,706.467875,19900672.8562,11300322593.7500,0.790227994,270506,4633550.5,8226.25,5.825637415,254620187304.0000,168532361.9,2177044.964,1523261.75,0,1572.709302,270506,486756,56142.37458,1222.6
11/16/2016,736.914375,22288622.3035,11832832521.1250,0.79125161,291186,3411370.25,4171.25,5.666283168,254620187304.0000,270653443.7,2177044.964,1590935.5,1,1692.94186,291186,494246,59006.83044,1225.7
11/18/2016,747.5217625,36131321.2177,11978185824.0000,0.932392642,275925,10167295,16412.5,5.247776965,272434584596.1140,198644445.3,2073243.137,1385428,0,1864.358108,275925,488365,62564.85895,1206.1
11/20/2016,729.066625,15115192.2452,11678347786.5000,0.903049,246537,3560776.5,5742.75,4.992733536,281800917193.0000,128523869.5,1807083.545,1177092.75,1,1911.139535,246537,438202,53800.79776,1206.1
11/22/2016,748.749375,18741837.4186,11968547386.5000,0.958884813,285635,15635476.75,17949.5,4.651974323,281800917193.0000,223163107.2,1877125.543,1264052.4,0,2131.604478,285635,515387,75933.68589,1217.55
11/24/2016,737.450375,19866229.8841,11801298448.5000,0.952280768,333466,36616487,45884,4.836117092,281800917193.0000,252699561,2297377.53,1540282.37,2,2033.329268,333466,489272,101154.1222,1187.25
11/26/2016,733.673,14432748.7067,11718620057.3750,0.943726091,279374,26992066,21183.5,5.312613487,281800917193.0000,183108642,2157293.535,1424452.54,1,1814.116883,279374,481755,75125.3304,1187.5
11/28/2016,733.052125,11359826.8066,11713912056.0000,0.909111366,298530,3003417.5,2477,5.291839845,281800917193.0000,198614920.8,2297377.53,1511320.32,0,1820.304878,298530,515310,80156.94889,1189.1
11/30/2016,742.6967625,18774731.9527,11847589975.0000,0.912247465,292654,5022425,8691,4.738078958,281800917193.0000,204169344,1989192.74,1321104.2,0,2060.943662,292654,500015,73650.25937,1187.4
12/2/2016,772.43725,26804422.4923,12394634059.0000,0.976719097,318263,25947645,48467,4.670673134,286179638739.0340,230344673.9,2052749.317,1419702.8,1,2210.159722,318263,513735,93878.44356,1171.65
12/4/2016,764.81625,15079718.4057,12265688032.0000,0.856999169,245650,4688386,4972,6.053217823,286765766820.0000,100618181.3,2109770.131,1422187.52,0,1659.797297,245650,457491,70908.95829,1171.65
12/6/2016,756.6215,26745481.4464,12112303227.3750,0.962761093,319762,11671909.5,21738,4.713526335,286765766820.0000,219286012.9,2138280.538,1435055.31,0,2131.746667,319762,540804,90287.8578,1171.15
12/8/2016,769.72975,23775580.3540,12312787200.0000,0.850177688,282711,12533129,10743.5,5.592677749,286765766820.0000,217843730.6,2238066.963,1516416,0,1800.707006,282711,500354,73911.51908,1174.75
12/10/2016,773.40125,16139725.0744,12395528462.5000,0.89848172,250241,10618253.5,14333.5,5.365144387,286765766820.0000,149402091.3,1881686.874,1287818,0,1895.765152,250241,454665,67129.09664,1168.9
12/12/2016,777.006875,10790493.5546,12460596315.0000,0.806014641,268662,2536131.5,2498,5.907805139,286765766820.0000,214657678,2223811.76,1520295.45,0,1722.192308,268662,498688,72345.24431,1154.4
12/14/2016,774.897,20077997.9099,12425971506.2500,0.901627871,286328,5192688.5,7285,4.956315674,286765766820.0000,211719980.8,1981473.299,1354213.25,0,2059.913669,286328,495472,73438.20427,1160.95
12/16/2016,781.568375,15357872.5323,12573714999.3750,0.966616797,279361,11197695,9928,4.936658818,310153855703.0000,240778360,2050571.629,1317539.325,0,2100.458647,279361,495266,76458.06911,1134.85
12/18/2016,788.40575,17068492.2553,12685169466.0000,0.861416376,235789,9662047,4563.5,6.17845761,310153855703.0000,155830419.3,2173914.283,1398471.24,0,1672.262411,235789,418498,63873.34133,1134.85
12/20/2016,793.0901375,15301931.7389,12756094676.0000,0.970379616,296473,7951503,5794,4.896235937,310153855703.0000,245012593.5,2127660.788,1380945.28,0,2148.355072,296473,508908,80985.75698,1132.75
12/22/2016,860.599875,44854043.0263,13815565559.2500,0.919836195,314644,14776102.5,8517,5.724799639,310153855703.0000,331099340,2451435.255,1717668.81,0,1978.893082,314644,528878,91348.10754,1130.55
12/24/2016,891.6126125,71128607.5418,14365259143.7500,0.854889504,240820,12837401.5,5414.5,6.670388463,310153855703.0000,200327041.1,2112242.956,1540552.325,0,1757.810219,240820,420206,74754.32463,1131
12/26/2016,897.335375,31411463.3442,14514728615.2500,0.855863282,244914,3450690.5,5414.5,6.872294107,310153855703.0000,243946016.5,2189332.115,1610869.18,0,1724.746479,244914,448557,79479.53884,.
12/28/2016,967.480375,36349743.3696,15706536997.5000,0.868480195,305394,4157837,3957.5,6.894910411,312083434211.1820,326666676.6,2589949.671,2011489.2,0,1862.158537,305394,514772,101994.2701,1139.75
12/30/2016,952.156375,49469080.7609,15333684493.5000,0.871707828,286818,7213790.5,12300.5,6.861030961,317688400354.0000,316213793.6,2479403.038,1880751.855,0,1826.866242,286818,496024,95701.05313,1159.1
1/1/2017,997.729875,20372836.6699,16144874870.0000,0.698539769,180502,4240980,5343.5,11.2106394,317688400354.0000,170736309.7,2463610.662,1961202.6,0,1157.064103,180502,355324,65352.83273,1159.1
1/3/2017,1023.141875,57597031.9814,16604032593.7500,0.906573518,301664,7959403.5,7539,7.418693412,317688400354.0000,340688236.3,2589949.671,2141405,0,1839.414634,301664,515023,121327.7294,1148.65
1/5/2017,994.674875,143134274.5698,16020709800.0000,0.984196893,288501,7940784,6429,6.438563384,317688400354.0000,524577602.1,2210932.646,1773876,0,2060.721429,288501,495909,114531.9747,1173.05
1/7/2017,896.830375,134165115.2379,14507903240.2500,0.987336633,284719,24099357.5,19912,5.842190534,317688400354.0000,310258543,2195140.27,1583004.57,1,2048.338129,284719,503340,96609.39664,1178
1/9/2017,894.18025,55303632.4843,14483317500.0000,0.923003162,269947,7564116.5,2626.5,6.007999103,317688400354.0000,267769180.3,2147763.141,1548900,0,1984.904412,269947,475571,91841.33399,1176.1
1/11/2017,785.2237375,31485218.7143,12637835230.8750,0.923016353,303058,11465791,7821,5.244392322,336899932795.0000,389299060.5,2562350.134,1522759.635,0,1980.771242,303058,491692,87793.92331,1187.55
1/13/2017,826.2956625,76636270.2560,13333156411.5000,0.84153147,275149,5609167,3804.5,5.975513339,336899932795.0000,256962365,2528855.361,1577154.54,1,1822.178808,275149,466560,81080.01979,1196.35
1/15/2017,822.2076,27475928.3064,13217812515.0000,0.677067659,235999,2656002.5,3512,7.545707986,336899932795.0000,159034173.1,2796813.545,1716577.71,0,1413.167665,235999,417278,67484.78888,1196.35
1/17/2017,903.84575,22109924.9063,14562228011.6250,0.900242,292697,6660502.5,12621,6.437614584,336899932795.0000,292157921.6,2646087.067,1808883.99,0,1852.512658,292697,502461,98890.226,1217.5
1/19/2017,895.798875,51289482.2488,14500148590.1250,0.834368741,300605,4137929.5,5595.5,6.84769147,336899932795.0000,234505943.3,2914045.251,1969902.99,0,1727.614943,300605,516338,101146.0443,1203.35
1/21/2017,920.4479,27016866.7628,14894193301.2500,0.693088834,263562,1639310,1485.5,8.264417972,336899932795.0000,206063844.5,3031276.956,2095396.75,0,1456.143646,263562,484668,87410.27951,1199.1
1/23/2017,922.0736125,41096750.8557,14863942325.0000,0.909334101,236692,2356365,2948,7.197306784,392963262344.0000,198400469.2,2715269.052,1639777,1,1702.820144,236692,426712,101569.9373,1213.75
1/25/2017,893.045625,43906538.8674,14391685218.7500,0.987908927,305961,32308249,52694.5,5.86501738,392963262344.0000,271755757.1,2930146.459,1721632.5,1,2039.74,305961,514638,121029.0827,1203.5
1/27/2017,919.27975,26226846.7075,14801282964.0000,0.837679806,263332,10048386.5,7852,7.802710073,392963262344.0000,172944033.5,3320832.653,1976661.18,0,1549.011765,263332,462950,104654.499,1184.2
1/29/2017,915.933,12103240.4581,14735246803.1250,0.862491647,241627,10614385,17619.5,8.343736329,392963262344.0000,130997412.2,3262229.724,1944065.475,0,1446.868263,241627,438727,109453.8531,1184.2
1/31/2017,964.706075,14680425.2805,15554584256.0000,0.959546324,307683,25387789,21223.5,6.134596708,392963262344.0000,219553619.8,2832474.91,1817471.16,0,2121.951724,307683,523036,140406.1188,1198.8
2/2/2017,1007.613713,35717457.4339,16260607102.5000,0.913956592,259559,19393175,23407.5,8.16914874,392963262344.0000,208080409.8,3066886.627,2047540.5,0,1653.242038,259559,452585,143353.5777,1224.05
2/4/2017,1030.999413,54515239.4869,16666302847.5000,0.952473055,286326,39304989,67332.5,7.037076222,393567551403.4270,219852279.3,3043000.843,1935046.35,1,1974.662069,286326,500098,143854.1365,1213.05
2/6/2017,1024.01375,32909742.4906,16511713437.5000,0.97920132,230027,24373814.5,6593,7.634201121,422170566883.0000,218667131.4,2623276.589,1694793.75,0,1840.216,230027,440409,158416.1313,1221.85
2/8/2017,1052.376613,40471212.3532,16925772491.2500,0.961128719,308316,43236978,63300,6.736885784,422170566883.0000,268446935.6,3063987.056,2002536.9,0,2111.753425,308316,516490,164672.1774,1235.6
2/10/2017,999.1035,141974564.6162,16112416198.7500,0.96775198,304456,32672497,25297,6.522243607,422170566883.0000,295832936.5,3105959.481,1914816,1,2057.135135,304456,507435,140731.1997,1225.75
2/12/2017,1000.604625,29598254.9420,16104421019.7500,0.867444908,238182,19201580,12990,7.804461051,422170566883.0000,116833030.1,2959055.992,1790373.935,1,1689.234043,238182,422084,102392.2671,1225.75
2/14/2017,1011.78025,29689012.9491,16370570040.0000,0.884733266,315084,18304510.75,25416.5,7.243579505,422170566883.0000,230076645.5,3546669.948,2198282.4,0,1864.402367,315084,530239,142796.0047,1229.65
2/16/2017,1035.208125,22919392.2050,16762256640.0000,0.974114079,285329,15887412,12773.5,7.525132736,422170566883.0000,216881376.3,3189904.332,2071526.4,1,1877.164474,285329,489189,177218.5984,1236.75
2/18/2017,1056.637137,50584844.5090,17138105285.0000,0.962217342,288149,27082556.5,31887.5,7.55219851,432944392642.6310,177697930.5,3330515.744,2102643.2,1,1895.717105,288149,510385,162538.4485,1241.4
2/20/2017,1084.755013,18054662.2988,17714421920.0000,0.951329385,282728,16450671.67,18439.66667,7.785779366,440779902286.0000,194658608.6,3242870.593,2121402.4,0,1910.324324,282728,503952,175137.8285,1235.35
2/22/2017,1123.223188,67820657.9251,18237515765.0000,0.977311863,284024,40734165,62625,7.623538917,440779902286.0000,223493550.8,3045669.003,2084941.35,1,2043.338129,284024,489247,206584.2673,1237.5
2/24/2017,1174.86625,70101141.9700,19102806731.2500,0.971672169,350751,66556740,101159,7.759859252,440779902286.0000,377500126.9,3637273.773,2628973.5,3,2112.957831,350751,590852,272240.8923,1255.35
2/26/2017,1175.04975,44343352.2449,19133795677.5000,0.921750854,265203,39945580.5,31637.5,10.63598312,440779902286.0000,199679377.8,3900209.227,2725922.6,0,1489.904494,265203,462926,190522.1319,1255.35
2/28/2017,1187.565286,39226303.2747,19241800143.7500,0.96823402,325414,15351143,18845.5,7.815389765,440779902286.0000,254779003.3,3352427.032,2451281.25,0,2126.888889,325414,542156,270230.9948,1251.9
3/2/2017,1259.410817,60151968.3772,20387931250.0000,0.955612331,329428,56678399.5,69718.5,8.464188956,440779902286.0000,434381700.8,3440072.183,2702443.5,0,2098.267516,329428,565741,317553.3394,1243.3
3/4/2017,1267.0272,64767014.9663,20515484347.5000,0.986085269,268875,64338449.5,69141,8.940378975,460769358090.0000,257999763.7,3069265.85,2317878,2,2006.529851,268875,489871,282289.3968,1228.75
3/6/2017,1275.197375,27572866.8123,20707990380.0000,0.965532563,287731,53087614.5,37744.5,8.946795557,460769358090.0000,292399611.8,3252505.602,2484820.8,0,2026.274648,287731,537228,305465.4325,1231.15
3/8/2017,1157.3933,102987980.7490,18785978288.7500,0.979427085,297108,63151610.5,65852,7.837963208,460769358090.0000,301922502.9,3252505.602,2250201.3,0,2092.309859,297108,526232,270964.0727,1213.3
3/10/2017,1098.617129,64999435.1600,17733596763.7500,0.991821346,308482,51713798,45288,7.830872005,460769358090.0000,300514966.4,3573175.168,2329338.9,0,1977.448718,308482,551014,282188.0579,1196.55
3/12/2017,1227.494625,82143460.8364,19853444812.5000,0.960146465,221110,62395244,20190,11.78647066,460769358090.0000,213603425.4,3550270.199,2509817.7,0,1426.516129,221110,422478,233444.0279,1196.55
3/14/2017,1245.370786,67990532.0204,20209938485.0000,0.962449359,310395,26706431,31875.5,8.859680323,460769358090.0000,340925457.3,3573175.168,2657111.6,0,1989.711538,310395,561534,319715.474,1203.55
3/16/2017,1180.945657,48633668.4881,19100245120.0000,0.988260131,327034,27244326.5,18937.5,7.839233664,460769358090.0000,498470434.7,3504460.261,2470016,0,2137.477124,327034,594405,311535.9421,1225.6
3/18/2017,952.2323625,145734375.1988,15295539370.0000,0.942046318,263530,21545077.5,12160.5,7.797544889,475705205061.0000,358857764.3,3712647.139,1983179.8,0,1678.535032,263530,505650,204642.0046,1228.75
3/20/2017,1049.084488,94921242.9058,16908833575.0000,0.977387353,277033,2095003,3516.5,7.301247534,475705205061.0000,302711967,3216051.025,1948540,0,2037.007353,277033,512637,251286.508,1233
3/22/2017,1028.726863,78169421.5198,16558917210.0000,0.982302839,320713,12922994.5,22346.5,7.258529606,475705205061.0000,378214892.4,3807236.875,2248010.7,2,1992.006211,320713,572753,274752.3056,1246.1
3/24/2017,941.9197143,47857364.1617,15205794660.0000,0.869937534,289521,11066353.5,10917,7.86606222,475705205061.0000,393959388.2,4161948.385,2189770.8,0,1645.005682,289521,540389,216870.2,1244
3/26/2017,956.7863125,104602038.3691,15443296850.8750,0.676743084,221915,2871891,3529,9.555105035,475705205061.0000,225668754,3925474.045,2046573.52,0,1336.837349,221915,468755,147075.3839,1244
3/28/2017,1046.127625,79080569.2412,16971709882.5000,0.985683723,294001,16943499.5,35025.5,7.714896109,475705205061.0000,427464477.2,3665352.271,2192722.65,0,1896.780645,294001,553956,243693.4208,1253.65
3/30/2017,1037.90455,61677763.7339,16896048000.0000,0.962550098,288788,14803629,12694,8.115090192,482855238676.8230,338050783.4,4073274.033,2262000,0,1760.902439,288788,521047,211540.6663,1250.9
4/1/2017,1086.929571,75018988.1681,17720120643.7500,0.967154985,255871,11441069.5,15709.5,7.844659186,499635929816.0000,275462685.1,3278488.856,1942180.5,0,1938.416667,255871,502790,207895.7907,1241.7
4/3/2017,1141.813,59295644.2559,18556863561.2500,0.878287341,288141,2313692,4041.5,9.592874472,499635929816.0000,352832392.7,4371318.475,2669294.6,0,1637.164773,288141,564024,252360.4432,1246.25
4/5/2017,1133.079314,67370298.1789,18469918530.0000,0.966858444,316555,13845534,14091.5,8.115687182,499635929816.0000,366491387.4,4023599.96,2485786.8,0,1954.04321,316555,577216,268458.8559,1252.5
4/7/2017,1190.45425,92291084.7890,19415828025.0000,0.977586105,295463,16759203,18840,9.093102252,499635929816.0000,387791486.4,4023599.96,2599338,0,1823.845679,295463,542131,268825.2706,1264.3
4/9/2017,1208.8005,31335396.1477,19815481983.7500,0.925461893,238286,17552489.5,5446,11.02086775,499635929816.0000,221823326.3,3949088.849,2532236.55,0,1498.654088,238286,489532,204747.2425,1264.3
4/11/2017,1226.617038,41204040.5529,20153773955.0000,0.962831892,307893,15385562,22235,9.309705848,499635929816.0000,356178072.4,4147785.144,2769337.4,0,1843.670659,307893,582103,280398.2627,1255.7
4/13/2017,1180.023713,41882984.8895,19349213565.0000,0.972980299,228679,22670511,29096,9.381428808,517807877351.8580,295378008.2,3287972.007,2072006.75,0,1800.622047,228679,449521,257639.5085,1286.1
4/15/2017,1184.880671,43219939.6909,19498363475.0000,0.991744397,271976,36033215,39096,9.206351772,520808749422.0000,277386308.9,3909321.047,2416965,1,1801.165563,271976,520821,242681.7296,.
4/17/2017,1205.634875,19916836.2631,20183091637.5000,0.930786486,245184,4010406.5,2672,9.636526047,520808749422.0000,350736258,3572756.984,2278752.4,0,1776.695652,245184,469209,224067.0024,.
4/19/2017,1217.930088,51782316.2440,20638607437.5000,0.984213175,310104,17911114.5,29593.5,8.162534869,520808749422.0000,318007414.5,3702204.7,2444373.75,0,2168.559441,310104,566248,265578.4631,1282.05
4/21/2017,1258.361413,61652281.0263,21588070556.2500,0.975939323,330354,31088488.5,37904,9.356384251,520808749422.0000,343765582.7,4323553.741,2983037.75,0,1978.167665,330354,612635,323937.713,1281.5
4/23/2017,1257.988113,47589977.2338,22086609057.5000,0.947631065,245039,33664328.5,12650.5,11.52065705,520808749422.0000,216214543.2,3961100.134,2732614.9,0,1601.562092,245039,490003,230042.7825,1281.5
4/25/2017,1279.414688,39096538.3348,20846606998.6054,0.966010324,325387,9489508.5,7261,8.342193256,520808749422.0000,392344255.7,3831652.417,2615123.621,1,2198.560811,325387,580200,347524.065,1270.5
4/27/2017,1345.353913,64754541.4959,21926056741.2839,0.96761798,297884,35517357.5,44738,9.457037685,521839702599.0740,403324576,3814281.634,2725014.35,0,2026.421769,297884,554691,345012.3995,1264.3
4/29/2017,1334.979038,61518505.2532,21762127405.3303,0.971570312,341319,51979604,73807,9.460795903,521974519553.0000,358298055.7,4488916.48,3119178.521,0,1972.942197,341319,634025,342257.2281,1265.55
5/1/2017,1417.172813,43853713.7150,23107339286.3554,0.977420893,294786,10456925.5,9794.5,10.10888755,521974519553.0000,442436010.5,3892124.116,2878277.982,0,1965.24,294786,542847,322759.5004,.
5/3/2017,1507.576857,86306466.1608,24586863671.3250,0.995290871,295149,33619298,29662,9.691347142,521974519553.0000,478643852.4,3425069.222,2760373.225,1,2235.977273,295149,547221,372889.6033,1253.95
5/5/2017,1533.335071,178681011.5567,25012643352.8089,0.961245868,267193,56968906,60332,10.75320526,521974519553.0000,572492738.3,3347226.74,2779169.817,0,2071.263566,267193,523629,400678.3705,1239.4
5/7/2017,1535.868429,68907283.7541,25060400380.2482,0.964836443,316011,63548077.33,56147,11.49205505,521974519553.0000,425425969.1,4333231.516,3505619.688,0,1892.281437,316011,581369,425490.4625,1239.4
5/9/2017,1721.284971,139627613.2855,28093005954.4371,0.987786523,332879,48448404.5,33323,11.58520894,521974519553.0000,761394965.4,4021861.587,3715393.611,0,2147.606452,332879,621156,521483.1348,1225.15
5/11/2017,1820.990563,131817395.9105,29726737675.1492,0.961242696,294743,99011477,105825,12.15307754,559970892890.0000,663588561.1,3757901.049,3468076.526,0,2183.281481,294743,568521,509112.9587,1221
5/13/2017,1771.920013,139214052.6516,28932596583.1048,0.955090025,329266,109810173.8,139734.2,12.24916757,559970892890.0000,444311275.7,4398136.043,3885820.587,1,2083.962025,329266,623293,533692.3858,1227.9
5/15/2017,1723.126938,61547076.2306,28143078402.1523,0.970711982,329229,89072698,80406,12.83492853,559970892890.0000,691417744.1,4732171.692,4090703.35,1,1936.641176,329229,636246,563985.9434,1231.5
5/17/2017,1807.485063,108385267.3693,29527347103.7593,0.981881942,317527,93908267,159595,13.79512474,559970892890.0000,937290192.6,4314627.131,4241263.699,0,2048.56129,317527,591515,878322.2641,1244.6
5/19/2017,1961.520488,110766531.5185,32051195727.7378,0.971260817,319502,97911802,173340.3333,15.30413481,559970892890.0000,858596952.5,4565153.868,4746879.58,1,1948.182927,319502,633617,868584.6807,1251.85
5/21/2017,2046.534463,136549462.1799,33448303438.2921,0.990363701,326057,93007313,161405.5,13.74759876,559970892890.0000,545513367.9,4091936.698,4331490.19,0,2218.07483,326057,608719,721993.7339,1251.85
5/23/2017,2287.710288,295717901.8630,37399030237.9925,0.978685167,367710,111735950,152000,15.97921599,584152236544.9700,1026598217,4976737.782,5668946.092,0,2188.75,367710,687290,1071525.908,1259.9
5/25/2017,2387.206286,248904779.1484,39035030222.5071,0.976875767,350114,112746988,152465.5,17.29396973,595921917085.0000,1209302552,4828620.586,5871333.86,0,2147.93865,350114,659055,1190928.112,1257.1
5/27/2017,2014.052963,324426983.6410,32941397092.7334,0.991460917,331914,120330935,163527,15.9517178,595921917085.0000,646375171.1,4976737.782,5121736.684,1,1975.678571,331914,651462,1065087.242,1265
5/29/2017,2275.9307,185870201.0673,37233600371.0574,0.977900742,321638,98272685,81990,16.85804336,595921917085.0000,574153810.8,4473139.316,5260813.813,0,2130.05298,321638,594355,1126368.153,.
